YYYYMMDDHHMM,Unnamed: 0,TYPE,TYPE.1,BBSSS,TUDE,TUDE.1,(M),(HP=MB),(HP=MB).1,(HP=MB).2,(C),(C).1,(%),DIR,SPD(M/S),VIS(M),(KG/M2),(KG/M2).1,|,PRES,PMSL,TMDB,ALSE,TMDP,REHU,WDIR,WSPD,TP03,TP24,HOVI,wind_math_direction,wind_x,wind_y
2019-10-05 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.7,-9999.9,33.0,16.3,-9999.9,330.0,5.1,12000.0,-9999.9,-9999.9,|,-9999.9,100670.0,306.15,-9999.9,289.45,-9999.9,330.0,5.1,-9999.9,-9999.9,12000.0,300.0,-0.1126927583212881,-5.0987547834958615
2019-10-05 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.6,-9999.9,32.4,17.4,-9999.9,340.0,3.6,12000.0,-9999.9,-9999.9,|,-9999.9,100760.0,305.55,-9999.9,290.55,-9999.9,340.0,3.6,-9999.9,-9999.9,12000.0,290.0,2.024744136360278,2.9766442821194934
2019-10-05 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.6,-9999.9,32.4,17.4,-9999.9,340.0,3.6,12000.0,-9999.9,-9999.9,|,-9999.9,100760.0,305.55,-9999.9,290.55,-9999.9,340.0,3.6,-9999.9,-9999.9,12000.0,290.0,2.024744136360278,2.9766442821194934
2019-10-05 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.8,-9999.9,31.2,19.1,-9999.9,330.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100680.0,304.35,-9999.9,292.25,-9999.9,330.0,3.1,-9999.9,-9999.9,16000.0,300.0,-0.06849951976392023,-3.0992431036935635
2019-10-05 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.8,-9999.9,31.2,19.1,-9999.9,330.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100680.0,304.35,-9999.9,292.25,-9999.9,330.0,3.1,-9999.9,-9999.9,16000.0,300.0,-0.06849951976392023,-3.0992431036935635
2019-10-06 00:00:00,3.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.4,-9999.9,30.5,18.5,-9999.9,310.0,3.6,16000.0,-9999.9,-9999.9,|,-9999.9,100640.0,303.65,-9999.9,291.65,-9999.9,310.0,3.6,-9999.9,-9999.9,16000.0,320.0,3.2533384030942103,-1.5413595411040257
2019-10-06 00:00:00,3.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.4,-9999.9,30.5,18.5,-9999.9,310.0,3.6,16000.0,-9999.9,-9999.9,|,-9999.9,100640.0,303.65,-9999.9,291.65,-9999.9,310.0,3.6,-9999.9,-9999.9,16000.0,320.0,3.2533384030942103,-1.5413595411040257
2019-10-06 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.7,-9999.9,29.8,21.4,-9999.9,0.0,1.0,14000.0,-9999.9,-9999.9,|,-9999.9,100770.0,302.95,-9999.9,294.55,-9999.9,0.0,1.0,-9999.9,-9999.9,14000.0,270.0,0.9843819506325049,-0.1760459464712114
2019-10-06 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.7,-9999.9,29.8,21.4,-9999.9,0.0,1.0,14000.0,-9999.9,-9999.9,|,-9999.9,100770.0,302.95,-9999.9,294.55,-9999.9,0.0,1.0,-9999.9,-9999.9,14000.0,270.0,0.9843819506325049,-0.1760459464712114
2019-10-06 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.4,-9999.9,33.9,20.6,-9999.9,10.0,2.1,14000.0,-9999.9,-9999.9,|,-9999.9,100840.0,307.05,-9999.9,293.75,-9999.9,10.0,2.1,-9999.9,-9999.9,14000.0,260.0,-1.5334077300058395,1.4348033780132867
2019-10-06 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.4,-9999.9,33.9,20.6,-9999.9,10.0,2.1,14000.0,-9999.9,-9999.9,|,-9999.9,100840.0,307.05,-9999.9,293.75,-9999.9,10.0,2.1,-9999.9,-9999.9,14000.0,260.0,-1.5334077300058395,1.4348033780132867
2019-10-06 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.4,-9999.9,34.5,20.8,-9999.9,340.0,3.6,14000.0,-9999.9,-9999.9,|,-9999.9,100740.0,307.65,-9999.9,293.95,-9999.9,340.0,3.6,-9999.9,-9999.9,14000.0,290.0,2.024744136360278,2.9766442821194934
2019-10-06 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.4,-9999.9,34.5,20.8,-9999.9,340.0,3.6,14000.0,-9999.9,-9999.9,|,-9999.9,100740.0,307.65,-9999.9,293.95,-9999.9,340.0,3.6,-9999.9,-9999.9,14000.0,290.0,2.024744136360278,2.9766442821194934
2019-10-06 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.0,-9999.9,33.9,22.0,-9999.9,350.0,4.6,14000.0,-9999.9,-9999.9,|,-9999.9,100700.0,307.05,-9999.9,295.15,-9999.9,350.0,4.6,-9999.9,-9999.9,14000.0,280.0,-4.240002067444852,-1.7839233358144555
2019-10-06 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.0,-9999.9,33.9,22.0,-9999.9,350.0,4.6,14000.0,-9999.9,-9999.9,|,-9999.9,100700.0,307.05,-9999.9,295.15,-9999.9,350.0,4.6,-9999.9,-9999.9,14000.0,280.0,-4.240002067444852,-1.7839233358144555
2019-10-06 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.2,-9999.9,32.9,17.8,-9999.9,20.0,3.6,14000.0,-9999.9,-9999.9,|,-9999.9,100720.0,306.05,-9999.9,290.95,-9999.9,20.0,3.6,-9999.9,-9999.9,14000.0,250.0,0.8675578990269311,-3.4939008703504992
2019-10-06 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.2,-9999.9,32.9,17.8,-9999.9,20.0,3.6,14000.0,-9999.9,-9999.9,|,-9999.9,100720.0,306.05,-9999.9,290.95,-9999.9,20.0,3.6,-9999.9,-9999.9,14000.0,250.0,0.8675578990269311,-3.4939008703504992
2019-10-06 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.0,-9999.9,32.0,17.4,-9999.9,30.0,3.1,14000.0,-9999.9,-9999.9,|,-9999.9,100800.0,305.15,-9999.9,290.55,-9999.9,30.0,3.1,-9999.9,-9999.9,14000.0,240.0,1.009922047158959,2.930879980255462
2019-10-06 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.0,-9999.9,32.0,17.4,-9999.9,30.0,3.1,14000.0,-9999.9,-9999.9,|,-9999.9,100800.0,305.15,-9999.9,290.55,-9999.9,30.0,3.1,-9999.9,-9999.9,14000.0,240.0,1.009922047158959,2.930879980255462
2019-10-06 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.5,-9999.9,31.5,18.7,-9999.9,50.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100750.0,304.65,-9999.9,291.85,-9999.9,50.0,3.1,-9999.9,-9999.9,16000.0,220.0,3.0878640297023368,0.27403600871134765
2019-10-06 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.5,-9999.9,31.5,18.7,-9999.9,50.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100750.0,304.65,-9999.9,291.85,-9999.9,50.0,3.1,-9999.9,-9999.9,16000.0,220.0,3.0878640297023368,0.27403600871134765
2019-10-07 00:00:00,3.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.1,-9999.9,30.8,24.1,-9999.9,100.0,5.1,14000.0,-9999.9,-9999.9,|,-9999.9,100710.0,303.95,-9999.9,297.25,-9999.9,100.0,5.1,-9999.9,-9999.9,14000.0,170.0,4.783773235809151,1.7679122230348545
2019-10-07 00:00:00,3.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.1,-9999.9,30.8,24.1,-9999.9,100.0,5.1,14000.0,-9999.9,-9999.9,|,-9999.9,100710.0,303.95,-9999.9,297.25,-9999.9,100.0,5.1,-9999.9,-9999.9,14000.0,170.0,4.783773235809151,1.7679122230348545
2019-10-07 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.1,-9999.9,31.2,24.0,-9999.9,100.0,6.2,12000.0,-9999.9,-9999.9,|,-9999.9,100910.0,304.35,-9999.9,297.15,-9999.9,100.0,6.2,-9999.9,-9999.9,12000.0,170.0,5.815567463140537,2.149226624081588
2019-10-07 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.1,-9999.9,31.2,24.0,-9999.9,100.0,6.2,12000.0,-9999.9,-9999.9,|,-9999.9,100910.0,304.35,-9999.9,297.15,-9999.9,100.0,6.2,-9999.9,-9999.9,12000.0,170.0,5.815567463140537,2.149226624081588
2019-10-07 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.3,-9999.9,33.5,24.0,-9999.9,110.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101130.0,306.65,-9999.9,297.15,-9999.9,110.0,4.6,-9999.9,-9999.9,12000.0,160.0,-4.487894838858091,1.0093561885434217
2019-10-07 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.3,-9999.9,33.5,24.0,-9999.9,110.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101130.0,306.65,-9999.9,297.15,-9999.9,110.0,4.6,-9999.9,-9999.9,12000.0,160.0,-4.487894838858091,1.0093561885434217
2019-10-07 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.8,-9999.9,34.9,26.7,-9999.9,80.0,7.2,12000.0,-9999.9,-9999.9,|,-9999.9,100980.0,308.05,-9999.9,299.85,-9999.9,80.0,7.2,-9999.9,-9999.9,12000.0,190.0,0.47740938013232115,7.184154806500322
2019-10-07 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.8,-9999.9,34.9,26.7,-9999.9,80.0,7.2,12000.0,-9999.9,-9999.9,|,-9999.9,100980.0,308.05,-9999.9,299.85,-9999.9,80.0,7.2,-9999.9,-9999.9,12000.0,190.0,0.47740938013232115,7.184154806500322
2019-10-07 12:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.4,-9999.9,34.8,25.0,-9999.9,80.0,8.2,9000.0,-9999.9,-9999.9,|,-9999.9,100940.0,307.95,-9999.9,298.15,-9999.9,80.0,8.2,-9999.9,-9999.9,9000.0,190.0,0.5437162384840324,8.181954085180921
2019-10-07 12:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.4,-9999.9,34.8,25.0,-9999.9,80.0,8.2,9000.0,-9999.9,-9999.9,|,-9999.9,100940.0,307.95,-9999.9,298.15,-9999.9,80.0,8.2,-9999.9,-9999.9,9000.0,190.0,0.5437162384840324,8.181954085180921
2019-10-07 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1010.2,-9999.9,32.8,25.0,-9999.9,90.0,8.8,8000.0,-9999.9,-9999.9,|,-9999.9,101020.0,305.95,-9999.9,298.15,-9999.9,90.0,8.8,-9999.9,-9999.9,8000.0,180.0,-5.266448607709152,-7.050143194457709
2019-10-07 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1010.2,-9999.9,32.8,25.0,-9999.9,90.0,8.8,8000.0,-9999.9,-9999.9,|,-9999.9,101020.0,305.95,-9999.9,298.15,-9999.9,90.0,8.8,-9999.9,-9999.9,8000.0,180.0,-5.266448607709152,-7.050143194457709
2019-10-07 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.7,-9999.9,32.2,24.7,-9999.9,110.0,5.7,6000.0,-9999.9,-9999.9,|,-9999.9,101170.0,305.35,-9999.9,297.85,-9999.9,110.0,5.7,-9999.9,-9999.9,6000.0,160.0,-5.561087082932853,1.250723972760327
2019-10-07 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.7,-9999.9,32.2,24.7,-9999.9,110.0,5.7,6000.0,-9999.9,-9999.9,|,-9999.9,101170.0,305.35,-9999.9,297.85,-9999.9,110.0,5.7,-9999.9,-9999.9,6000.0,160.0,-5.561087082932853,1.250723972760327
2019-10-07 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.4,-9999.9,31.8,25.6,-9999.9,100.0,5.7,6000.0,-9999.9,-9999.9,|,-9999.9,101140.0,304.95,-9999.9,298.75,-9999.9,100.0,5.7,-9999.9,-9999.9,6000.0,170.0,5.346570087080817,1.9759018963330728
2019-10-07 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.4,-9999.9,31.8,25.6,-9999.9,100.0,5.7,6000.0,-9999.9,-9999.9,|,-9999.9,101140.0,304.95,-9999.9,298.75,-9999.9,100.0,5.7,-9999.9,-9999.9,6000.0,170.0,5.346570087080817,1.9759018963330728
2019-10-08 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.4,-9999.9,31.8,26.0,-9999.9,110.0,5.1,12000.0,-9999.9,-9999.9,|,-9999.9,101140.0,304.95,-9999.9,299.15,-9999.9,110.0,5.1,-9999.9,-9999.9,12000.0,160.0,-4.97570949525571,1.119068817732924
2019-10-08 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.4,-9999.9,31.8,26.0,-9999.9,110.0,5.1,12000.0,-9999.9,-9999.9,|,-9999.9,101140.0,304.95,-9999.9,299.15,-9999.9,110.0,5.1,-9999.9,-9999.9,12000.0,160.0,-4.97570949525571,1.119068817732924
2019-10-08 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.7,-9999.9,31.8,26.3,-9999.9,120.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101370.0,304.95,-9999.9,299.45,-9999.9,120.0,4.6,-9999.9,-9999.9,12000.0,150.0,3.2165537098005252,-3.288431576294157
2019-10-08 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.7,-9999.9,31.8,26.3,-9999.9,120.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101370.0,304.95,-9999.9,299.45,-9999.9,120.0,4.6,-9999.9,-9999.9,12000.0,150.0,3.2165537098005252,-3.288431576294157
2019-10-08 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1015.0,-9999.9,34.1,26.0,-9999.9,110.0,5.7,12000.0,-9999.9,-9999.9,|,-9999.9,101500.0,307.25,-9999.9,299.15,-9999.9,110.0,5.7,-9999.9,-9999.9,12000.0,160.0,-5.561087082932853,1.250723972760327
2019-10-08 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1015.0,-9999.9,34.1,26.0,-9999.9,110.0,5.7,12000.0,-9999.9,-9999.9,|,-9999.9,101500.0,307.25,-9999.9,299.15,-9999.9,110.0,5.7,-9999.9,-9999.9,12000.0,160.0,-5.561087082932853,1.250723972760327
2019-10-08 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.8,-9999.9,36.3,23.1,-9999.9,60.0,2.6,16000.0,-9999.9,-9999.9,|,-9999.9,101380.0,309.45,-9999.9,296.25,-9999.9,60.0,2.6,-9999.9,-9999.9,16000.0,210.0,-2.298081430274167,1.2160681476911734
2019-10-08 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.8,-9999.9,36.3,23.1,-9999.9,60.0,2.6,16000.0,-9999.9,-9999.9,|,-9999.9,101380.0,309.45,-9999.9,296.25,-9999.9,60.0,2.6,-9999.9,-9999.9,16000.0,210.0,-2.298081430274167,1.2160681476911734
2019-10-08 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.6,-9999.9,35.1,25.5,-9999.9,50.0,5.7,12000.0,-9999.9,-9999.9,|,-9999.9,101260.0,308.25,-9999.9,298.65,-9999.9,50.0,5.7,-9999.9,-9999.9,12000.0,220.0,5.677685473968813,0.5038726611789295
2019-10-08 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.6,-9999.9,35.1,25.5,-9999.9,50.0,5.7,12000.0,-9999.9,-9999.9,|,-9999.9,101260.0,308.25,-9999.9,298.65,-9999.9,50.0,5.7,-9999.9,-9999.9,12000.0,220.0,5.677685473968813,0.5038726611789295
2019-10-08 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.9,-9999.9,32.8,26.0,-9999.9,60.0,4.1,12000.0,-9999.9,-9999.9,|,-9999.9,101290.0,305.95,-9999.9,299.15,-9999.9,60.0,4.1,-9999.9,-9999.9,12000.0,210.0,-3.623897640047724,1.9176459252053115
2019-10-08 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.9,-9999.9,32.8,26.0,-9999.9,60.0,4.1,12000.0,-9999.9,-9999.9,|,-9999.9,101290.0,305.95,-9999.9,299.15,-9999.9,60.0,4.1,-9999.9,-9999.9,12000.0,210.0,-3.623897640047724,1.9176459252053115
2019-10-08 18:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1014.2,-9999.9,32.0,25.7,-9999.9,80.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,101420.0,305.15,-9999.9,298.85,-9999.9,80.0,2.6,-9999.9,-9999.9,12000.0,190.0,0.1723978317144493,2.5942781245695605
2019-10-08 18:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1014.2,-9999.9,32.0,25.7,-9999.9,80.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,101420.0,305.15,-9999.9,298.85,-9999.9,80.0,2.6,-9999.9,-9999.9,12000.0,190.0,0.1723978317144493,2.5942781245695605
2019-10-08 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.8,-9999.9,31.3,25.3,-9999.9,100.0,2.1,12000.0,-9999.9,-9999.9,|,-9999.9,101380.0,304.45,-9999.9,298.45,-9999.9,100.0,2.1,-9999.9,-9999.9,12000.0,170.0,1.9697889794508272,0.7279638565437636
2019-10-08 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.8,-9999.9,31.3,25.3,-9999.9,100.0,2.1,12000.0,-9999.9,-9999.9,|,-9999.9,101380.0,304.45,-9999.9,298.45,-9999.9,100.0,2.1,-9999.9,-9999.9,12000.0,170.0,1.9697889794508272,0.7279638565437636
2019-10-09 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.8,-9999.9,30.5,25.0,-9999.9,300.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,101280.0,303.65,-9999.9,298.15,-9999.9,300.0,2.6,-9999.9,-9999.9,12000.0,330.0,-2.5771169365635376,-0.34419223593417503
2019-10-09 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.8,-9999.9,30.5,25.0,-9999.9,300.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,101280.0,303.65,-9999.9,298.15,-9999.9,300.0,2.6,-9999.9,-9999.9,12000.0,330.0,-2.5771169365635376,-0.34419223593417503
2019-10-09 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1014.0,-9999.9,30.4,25.4,-9999.9,310.0,1.5,12000.0,-9999.9,-9999.9,|,-9999.9,101400.0,303.55,-9999.9,298.55,-9999.9,310.0,1.5,-9999.9,-9999.9,12000.0,320.0,1.355557667955921,-0.6422331421266774
2019-10-09 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1014.0,-9999.9,30.4,25.4,-9999.9,310.0,1.5,12000.0,-9999.9,-9999.9,|,-9999.9,101400.0,303.55,-9999.9,298.55,-9999.9,310.0,1.5,-9999.9,-9999.9,12000.0,320.0,1.355557667955921,-0.6422331421266774
2019-10-09 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1015.1,-9999.9,32.7,26.4,-9999.9,290.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101510.0,305.85,-9999.9,299.55,-9999.9,290.0,4.6,-9999.9,-9999.9,12000.0,340.0,3.4944742260332338,2.991429404747741
2019-10-09 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1015.1,-9999.9,32.7,26.4,-9999.9,290.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101510.0,305.85,-9999.9,299.55,-9999.9,290.0,4.6,-9999.9,-9999.9,12000.0,340.0,3.4944742260332338,2.991429404747741
2019-10-09 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.5,-9999.9,33.3,25.5,-9999.9,300.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101350.0,306.45,-9999.9,298.65,-9999.9,300.0,4.6,-9999.9,-9999.9,12000.0,330.0,-4.559514580073951,-0.6089554943450789
2019-10-09 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1013.5,-9999.9,33.3,25.5,-9999.9,300.0,4.6,12000.0,-9999.9,-9999.9,|,-9999.9,101350.0,306.45,-9999.9,298.65,-9999.9,300.0,4.6,-9999.9,-9999.9,12000.0,330.0,-4.559514580073951,-0.6089554943450789
2019-10-09 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.7,-9999.9,33.1,26.3,-9999.9,330.0,6.2,12000.0,-9999.9,-9999.9,|,-9999.9,101170.0,306.25,-9999.9,299.45,-9999.9,330.0,6.2,-9999.9,-9999.9,12000.0,300.0,-0.13699903952784045,-6.198486207387127
